raw text,text_length,source
"Și da Hash are dreptate ca la 40 dr ani nu aveți,ce va ofticați așa?😂😂😂😂😂tu ai fost și ești antipatic...Nici nu știu cum se uita lumea la tine",142,https://www.youtube.com/watch?v=aiJGsiQOTnI&t=1206s&ab_channel=CatalinMaruta
🤢🤮,2,https://www.youtube.com/watch?v=aiJGsiQOTnI&t=1206s&ab_channel=CatalinMaruta
Mult zgomot(manele) pentru nimic!,33,https://www.youtube.com/watch?v=aiJGsiQOTnI&t=1206s&ab_channel=CatalinMaruta
Cine sunteți voi sa-l judecati lichenelor?,42,https://www.youtube.com/watch?v=aiJGsiQOTnI&t=1206s&ab_channel=CatalinMaruta
Mikey asta e foarte frustrat,28,https://www.youtube.com/watch?v=aiJGsiQOTnI&t=1206s&ab_channel=CatalinMaruta
Nu mai fiti invidiosi pe selly ca va da clasa la toti!,54,https://www.youtube.com/watch?v=aiJGsiQOTnI&t=1206s&ab_channel=CatalinMaruta
Cat s-a vandut si cat s-a prostit Mikey haz . Alt om este jur,61,https://www.youtube.com/watch?v=aiJGsiQOTnI&t=1206s&ab_channel=CatalinMaruta
Daca era o petrecere cu alta muzica..nu mai era amendat?,56,https://www.youtube.com/watch?v=aiJGsiQOTnI&t=1206s&ab_channel=CatalinMaruta
"ba, dar voi subiecte mai importante nu aveti, doar pentru mai multe vizualizari",79,https://www.youtube.com/watch?v=aiJGsiQOTnI&t=1206s&ab_channel=CatalinMaruta
"Daca Selli asta si Hash sunt exemple de urmat, bravo ma, bravo tuturor.... Toti vlogari si blogari dar la munca nimeni. Ne asteapta un viitor crunt.",148,https://www.youtube.com/watch?v=aiJGsiQOTnI&t=1206s&ab_channel=CatalinMaruta
"Voi la 20 de ani va jucati cu mașinuțele,Selly le conduce. E prea inteligent pt voi copilu asta așa ca mars!",108,https://www.youtube.com/watch?v=aiJGsiQOTnI&t=1206s&ab_channel=CatalinMaruta
