raw text,text_length,source
Emisiune de doi bani...prezentata de un om de nimic,51,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Ce blondă... un pic de minte sa mai ai,38,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Vreau un link de la videoclipul in care s a întâmplat asta ..pls,64,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
"Publicul lui dorian e format din copii pana in 12 ani, asa ca dorian are scuza ca e retardat mintal, iar restul manca cacat, singurul normal e niculescu",152,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Adrian Niculescu 1v4 WIN !,26,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Johnule ai belit putza,22,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Dle Adrian vb mult si fara rost. Esti in Romania dle!!! Helloooo!!!,67,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Cine iubește melodia bella ciao?,32,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
"Adrian, respect...",18,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Pentru reclama - în rest +,26,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Pe langa faptul ca Niculescu are dreptate... bai plm 20 de minute reclame?,74,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Simona tine  cu dorian...ii place de el!,40,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
"Adrian,respect și stima,ceilalți...o turma de oi",48,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
👍👍👍👍👍,5,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Bai asta discuta cu oamenii de la televizor ? TELEVIZOR? Ba aia sunt deja pierduti.,83,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Felicitări Adrian Niculescu!,28,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Mizerie de emisiune!!Mare respect Adrian Niculescu,50,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
